"","Site","Name","Year","Date","Time","QC","Depth","Temp","DO","PctSat","Ecoli","Flag"
"2183","P150","10",2018,2018-09-23,NA,NA,NA,NA,7.36,82,16,FALSE
"2184","P160","10",2018,2018-09-23,NA,NA,NA,NA,7.88,87.7,12.1,FALSE
"2185","P170","10",2018,2018-09-23,NA,NA,NA,NA,8.27,91.4,10.8,FALSE
"2186","P200","10",2018,2018-09-23,NA,NA,NA,NA,8.2,90.6,7.3,FALSE
"2187","PI010","10",2018,2018-09-23,NA,NA,NA,NA,7.86,79.8,186,FALSE
"2188","PI020","10",2018,2018-09-23,NA,NA,NA,NA,9.33,93.6,108.6,FALSE
"2189","PL010","10",2018,2018-09-23,NA,NA,NA,NA,7.6,80.5,73.8,FALSE
"2190","PL020","10",2018,2018-09-23,NA,NA,NA,NA,8.84,90.3,235.9,FALSE
"2191","PL030","10",2018,2018-09-23,NA,NA,NA,NA,9.46,96.6,99,FALSE
"2192","SW010","10",2018,2018-09-23,NA,NA,NA,NA,8.19,84.8,151.5,FALSE
"2193","SW020","10",2018,2018-09-23,NA,NA,NA,NA,9,93.2,193.5,FALSE
"2194","SW030","10",2018,2018-09-23,NA,NA,NA,NA,8.94,91.3,218.7,FALSE
"2195","SW040","10",2018,2018-09-23,NA,NA,NA,NA,9.06,92.2,125.9,FALSE
"2196","TA010","10",2018,2018-09-23,NA,NA,NA,NA,8.84,87.5,118.7,FALSE
"2197","TA040","10",2018,2018-09-23,NA,NA,NA,NA,8.05,89.4,41,FALSE
"2198","BB010",NA,2019,2019-05-18,NA,NA,NA,NA,10.4,92.7,11,FALSE
"2199","BL010",NA,2019,2019-05-18,NA,NA,NA,NA,10.92,94.7,77.1,FALSE
"2200","CW010",NA,2019,2019-05-18,NA,NA,NA,NA,10.38,92.6,65,FALSE
"2201","CW020",NA,2019,2019-05-18,NA,NA,NA,NA,10.52,92.1,57.3,FALSE
"2202","DG010",NA,2019,2019-05-18,NA,NA,NA,NA,11.2,99.9,NA,FALSE
"2203","IN010",NA,2019,2019-05-18,NA,NA,NA,NA,10.46,94.1,137.4,FALSE
"2204","L010",NA,2019,2019-05-18,NA,NA,NA,NA,9.97,90.8,58.3,FALSE
"2205","L020",NA,2019,2019-05-18,NA,NA,NA,NA,10.78,96.5,67,FALSE
"2206","M010",NA,2019,2019-05-18,NA,NA,NA,NA,10.79,96.6,57.3,FALSE
"2207","M030",NA,2019,2019-05-18,NA,NA,NA,NA,10.37,97.7,9,FALSE
"2208","OB010",NA,2019,2019-05-18,NA,NA,NA,NA,6.31,56.2,11,FALSE
"2209","OB020",NA,2019,2019-05-18,NA,NA,NA,NA,3.7,33.6,6.3,FALSE
"2210","P020",NA,2019,2019-05-18,NA,NA,NA,NA,11.8,103,30.5,FALSE
"2211","P030",NA,2019,2019-05-18,NA,NA,NA,NA,12.02,106.2,9.8,FALSE
"2212","P050",NA,2019,2019-05-18,NA,NA,NA,NA,12.16,106.7,14.5,FALSE
"2213","P060",NA,2019,2019-05-18,NA,NA,NA,NA,12.06,106,13.2,FALSE
"2214","P065",NA,2019,2019-05-18,NA,NA,NA,NA,11.71,102.7,7.5,FALSE
"2215","P089",NA,2019,2019-05-18,NA,NA,NA,NA,10.87,93,17.3,FALSE
"2216","P110",NA,2019,2019-05-18,NA,NA,NA,NA,10.78,97.6,18.3,FALSE
"2217","P135",NA,2019,2019-05-18,NA,NA,NA,NA,12.22,104.4,13.4,FALSE
"2218","P150",NA,2019,2019-05-18,NA,NA,NA,NA,12.62,108.1,16,FALSE
"2219","P160",NA,2019,2019-05-18,NA,NA,NA,NA,11.56,98.2,NA,FALSE
"2220","P170",NA,2019,2019-05-18,NA,NA,NA,NA,11.96,102.6,1,FALSE
"2221","P200",NA,2019,2019-05-18,NA,NA,NA,NA,12.15,103.4,1,FALSE
"2222","PI010",NA,2019,2019-05-18,NA,NA,NA,NA,10.55,93.4,49.5,FALSE
"2223","PI020",NA,2019,2019-05-18,NA,NA,NA,NA,11.14,98.8,33.1,FALSE
"2224","PL010",NA,2019,2019-05-18,NA,NA,NA,NA,10.52,94.7,178.5,FALSE
"2225","PL040",NA,2019,2019-05-18,NA,NA,NA,NA,10.57,94.6,238.2,FALSE
"2226","PL045",NA,2019,2019-05-18,NA,NA,NA,NA,10.1,89.2,27.9,FALSE
"2227","SW010",NA,2019,2019-05-18,NA,NA,NA,NA,11.08,99.7,48.7,FALSE
"2228","SW020",NA,2019,2019-05-18,NA,NA,NA,NA,10.61,94.9,61.7,FALSE
"2229","SW030",NA,2019,2019-05-18,NA,NA,NA,NA,10.21,89.5,95.9,FALSE
"2230","SW040",NA,2019,2019-05-18,NA,NA,NA,NA,10.29,92.1,78.9,FALSE
"2231","TA010",NA,2019,2019-05-18,NA,NA,NA,NA,11.4,98.8,17.5,FALSE
"2232","TA040",NA,2019,2019-05-18,NA,NA,NA,NA,12,103.6,26.5,FALSE
"2233","BB010",NA,2019,2019-06-01,NA,NA,NA,NA,9,86,NA,FALSE
"2234","BB010",NA,2019,2019-06-01,NA,"D",NA,NA,9.97,97.4,76.7,FALSE
"2235","BL020",NA,2019,2019-06-01,NA,NA,NA,NA,9.77,89.6,387.3,FALSE
"2236","CW010",NA,2019,2019-06-01,NA,NA,NA,NA,9.55,89.7,70.5,FALSE
"2237","CW020",NA,2019,2019-06-01,NA,NA,NA,NA,9.43,88.9,24.6,FALSE
"2238","DG010",NA,2019,2019-06-01,NA,NA,NA,NA,8.53,82,139.6,FALSE
"2239","IN010",NA,2019,2019-06-01,NA,NA,NA,NA,8.58,86.7,150,FALSE
"2240","L010",NA,2019,2019-06-01,NA,NA,NA,NA,9.88,90.2,119.8,FALSE
"2241","L020",NA,2019,2019-06-01,NA,NA,NA,NA,10.17,97,43.5,FALSE
"2242","L060",NA,2019,2019-06-01,NA,NA,NA,NA,9.4,90.7,275.5,FALSE
"2243","M010",NA,2019,2019-06-01,NA,NA,NA,NA,9.3,88.5,178.5,FALSE
"2244","M030",NA,2019,2019-06-01,NA,NA,NA,NA,8.96,93.7,13.5,FALSE
"2245","OB010",NA,2019,2019-06-01,NA,NA,NA,NA,3.58,33.9,28.2,FALSE
"2246","OB020",NA,2019,2019-06-01,NA,NA,NA,NA,2.02,18.8,36.4,FALSE
"2247","P020",NA,2019,2019-06-01,NA,NA,NA,NA,NA,NA,27.8,FALSE
"2248","P030",NA,2019,2019-06-01,NA,NA,NA,NA,10.44,98.6,33.1,FALSE
"2249","P050",NA,2019,2019-06-01,NA,NA,NA,NA,10.52,101.5,15.8,FALSE
"2250","P060",NA,2019,2019-06-01,NA,NA,NA,NA,10.56,102,19.7,FALSE
"2251","P065",NA,2019,2019-06-01,NA,NA,NA,NA,10.14,98.3,12.1,FALSE
"2252","P089",NA,2019,2019-06-01,NA,NA,NA,NA,10.66,100.5,14.6,FALSE
"2253","P110",NA,2019,2019-06-01,NA,NA,NA,NA,10.84,101.7,7.5,FALSE
"2254","P135",NA,2019,2019-06-01,NA,NA,NA,NA,11.3,100.6,10.9,FALSE
"2255","P150",NA,2019,2019-06-01,NA,NA,NA,NA,9.56,100.1,9.7,FALSE
"2256","P160",NA,2019,2019-06-01,NA,NA,NA,NA,9.55,88.3,NA,FALSE
"2257","P170",NA,2019,2019-06-01,NA,NA,NA,NA,9.86,91.1,4.1,FALSE
"2258","P200",NA,2019,2019-06-01,NA,NA,NA,NA,10.91,100.3,2,FALSE
"2259","PI010",NA,2019,2019-06-01,NA,NA,NA,NA,NA,NA,70.6,FALSE
"2260","PI020",NA,2019,2019-06-01,NA,NA,NA,NA,NA,NA,105,FALSE
"2261","PL010",NA,2019,2019-06-01,NA,NA,NA,NA,10.32,106.3,35.9,FALSE
"2262","PL020",NA,2019,2019-06-01,NA,NA,NA,NA,9.74,97,83.6,FALSE
"2263","PL030",NA,2019,2019-06-01,NA,NA,NA,NA,9.81,97.8,101.7,FALSE
"2264","PL040",NA,2019,2019-06-01,NA,NA,NA,NA,8.8,85,365.4,FALSE
"2265","PL045",NA,2019,2019-06-01,NA,NA,NA,NA,18.3,80,61.3,FALSE
"2266","SW010",NA,2019,2019-06-01,NA,NA,NA,NA,9.62,94.7,60.5,FALSE
"2267","SW020",NA,2019,2019-06-01,NA,NA,NA,NA,9.49,91.2,73.3,FALSE
"2268","SW030",NA,2019,2019-06-01,NA,NA,NA,NA,9.22,87.6,90.8,FALSE
"2269","SW040",NA,2019,2019-06-01,NA,NA,NA,NA,9.12,87.3,86,FALSE
"2270","TA010",NA,2019,2019-06-01,NA,NA,NA,NA,10.3,98,95.8,FALSE
"2271","TA040",NA,2019,2019-06-01,NA,NA,NA,NA,11.5,103.3,30.9,FALSE
"2272","BB010",NA,2019,2019-06-15,NA,"D",NA,NA,8.7,85,NA,FALSE
"2273","BB010",NA,2019,2019-06-15,NA,NA,NA,NA,10.1,95.5,73.3,FALSE
"2274","BL020",NA,2019,2019-06-15,NA,NA,NA,NA,9.1,84.1,127.4,FALSE
"2275","CW010",NA,2019,2019-06-15,NA,NA,NA,NA,9.84,93.6,209.8,FALSE
"2276","CW020",NA,2019,2019-06-15,NA,NA,NA,NA,9.8,93,235.9,FALSE
"2277","DG010",NA,2019,2019-06-15,NA,NA,NA,NA,10.58,101.6,172.3,FALSE
"2278","IN010",NA,2019,2019-06-15,NA,NA,NA,NA,10.22,97.6,261.3,FALSE
"2279","L010",NA,2019,2019-06-15,NA,NA,NA,NA,10.63,97.5,378.4,FALSE
"2280","L020",NA,2019,2019-06-15,NA,NA,NA,NA,11.28,101.7,387.3,FALSE
"2281","L060",NA,2019,2019-06-15,NA,NA,NA,NA,10.74,102.2,178.2,FALSE
"2282","M010",NA,2019,2019-06-15,NA,NA,NA,NA,8.9,88.3,116.2,FALSE
"2283","M030",NA,2019,2019-06-15,NA,NA,NA,NA,8.71,89.1,40.4,FALSE
"2284","OB010",NA,2019,2019-06-15,NA,NA,NA,NA,5.93,54.6,90.6,FALSE
"2285","OB020",NA,2019,2019-06-15,NA,NA,NA,NA,4.08,37.8,172.3,FALSE
"2286","P020",NA,2019,2019-06-15,NA,NA,NA,NA,NA,NA,NA,FALSE
"2287","P030",NA,2019,2019-06-15,NA,NA,NA,NA,9.79,100.1,203.5,FALSE
"2288","P050",NA,2019,2019-06-15,NA,NA,NA,NA,9.7,98.9,137.6,FALSE
"2289","P060",NA,2019,2019-06-15,NA,NA,NA,NA,9.8,99.7,129.6,FALSE
"2290","P065",NA,2019,2019-06-15,NA,NA,NA,NA,9.2,94,166.4,FALSE
"2291","P089",NA,2019,2019-06-15,NA,NA,NA,NA,9.74,98.6,107.6,FALSE
"2292","P110",NA,2019,2019-06-15,NA,NA,NA,NA,10,101.1,104.3,FALSE
"2293","P135",NA,2019,2019-06-15,NA,NA,NA,NA,NA,103.6,50.4,FALSE
"2294","P150",NA,2019,2019-06-15,NA,NA,NA,NA,NA,101.7,32.3,FALSE
"2295","P160",NA,2019,2019-06-15,NA,NA,NA,NA,10.43,104.2,19.9,FALSE
"2296","P170",NA,2019,2019-06-15,NA,NA,NA,NA,10.07,100.8,9.8,FALSE
"2297","P200",NA,2019,2019-06-15,NA,NA,NA,NA,10.1,100.97,9.8,FALSE
"2298","PI010",NA,2019,2019-06-15,NA,NA,NA,NA,NA,NA,344.1,FALSE
"2299","PI020",NA,2019,2019-06-15,NA,NA,NA,NA,NA,NA,131.4,FALSE
"2300","PL010",NA,2019,2019-06-15,NA,NA,NA,NA,NA,83.6,365.4,FALSE
"2301","PL020",NA,2019,2019-06-15,NA,NA,NA,NA,9.37,94.8,196.8,FALSE
"2302","PL030",NA,2019,2019-06-15,NA,NA,NA,NA,9.27,93.7,365.4,FALSE
"2303","PL040",NA,2019,2019-06-15,NA,NA,NA,NA,9.3,91,410.6,FALSE
"2304","PL045",NA,2019,2019-06-15,NA,NA,NA,NA,8.5,82,275.5,FALSE
"2305","SW010",NA,2019,2019-06-15,NA,NA,NA,NA,10.07,96.4,547.5,FALSE
"2306","SW020",NA,2019,2019-06-15,NA,NA,NA,NA,10.36,93.8,648.8,FALSE
"2307","SW030",NA,2019,2019-06-15,NA,NA,NA,NA,9.4,89.5,290.9,FALSE
"2308","SW040",NA,2019,2019-06-15,NA,NA,NA,NA,9.9,94.1,179.3,FALSE
"2309","TA010",NA,2019,2019-06-15,NA,NA,NA,NA,10.22,96.4,52.9,FALSE
"2310","TA040",NA,2019,2019-06-15,NA,NA,NA,NA,10.94,101.3,36.4,FALSE
"2311","BB010",NA,2019,2019-06-29,NA,NA,NA,NA,8,88,365.4,FALSE
"2312","BL010",NA,2019,2019-06-29,NA,NA,NA,NA,8.5,90.1,187.2,FALSE
"2313","BL020",NA,2019,2019-06-29,NA,NA,NA,NA,7.75,79.9,435.2,FALSE
"2314","CW010",NA,2019,2019-06-29,NA,NA,NA,NA,7.9,84.2,290.9,FALSE
"2315","CW020",NA,2019,2019-06-29,NA,NA,NA,NA,8,84.9,178.5,FALSE
"2316","DG010",NA,2019,2019-06-29,NA,NA,NA,NA,7.61,83.5,172.2,FALSE
"2317","IN010",NA,2019,2019-06-29,NA,NA,NA,NA,5.81,64.7,275.5,FALSE
"2318","L010",NA,2019,2019-06-29,NA,NA,NA,NA,7.45,80.1,201.4,FALSE
"2319","L020",NA,2019,2019-06-29,NA,NA,NA,NA,8.25,87.6,145,FALSE
"2320","L060",NA,2019,2019-06-29,NA,NA,NA,NA,7.74,82.3,178.5,FALSE
"2321","M010",NA,2019,2019-06-29,NA,NA,NA,NA,6.57,73.2,158.5,FALSE
"2322","M030",NA,2019,2019-06-29,NA,NA,NA,NA,7.6,88.7,27.2,FALSE
"2323","OB010",NA,2019,2019-06-29,NA,NA,NA,NA,4.2,41.8,103.9,FALSE
"2324","OB020",NA,2019,2019-06-29,NA,NA,NA,NA,3.24,33.2,290.9,FALSE
"2325","P020",NA,2019,2019-06-29,NA,NA,NA,NA,9,100,79.4,FALSE
"2326","P030",NA,2019,2019-06-29,NA,NA,NA,NA,8.56,96.5,46.4,FALSE
"2327","P050",NA,2019,2019-06-29,NA,NA,NA,NA,8.92,99,40.4,FALSE
"2328","P060",NA,2019,2019-06-29,NA,NA,NA,NA,8.92,99.6,30.9,FALSE
"2329","P065",NA,2019,2019-06-29,NA,NA,NA,NA,8.3,92.5,35,FALSE
"2330","P089",NA,2019,2019-06-29,NA,NA,NA,NA,8.59,95.3,20.1,FALSE
"2331","P110",NA,2019,2019-06-29,NA,NA,NA,NA,8.76,97.3,27.5,FALSE
"2332","P135",NA,2019,2019-06-29,NA,NA,NA,NA,NA,93.5,16,FALSE
"2333","P150",NA,2019,2019-06-29,NA,NA,NA,NA,NA,97,21.3,FALSE
"2334","P160",NA,2019,2019-06-29,NA,NA,NA,NA,8.66,97.2,18.7,FALSE
"2335","P170",NA,2019,2019-06-29,NA,NA,NA,NA,8.81,98.4,9.7,FALSE
"2336","P200",NA,2019,2019-06-29,NA,NA,NA,NA,8.67,97,21.8,FALSE
"2337","PI010",NA,2019,2019-06-29,NA,NA,NA,NA,8.4,89.5,121,FALSE
"2338","PI020",NA,2019,2019-06-29,NA,NA,NA,NA,9.3,98,218.7,FALSE
"2339","PL010",NA,2019,2019-06-29,NA,NA,NA,NA,NA,89.1,129.6,FALSE
"2340","PL020",NA,2019,2019-06-29,NA,NA,NA,NA,8.3,94.8,167,FALSE
"2341","PL030",NA,2019,2019-06-29,NA,NA,NA,NA,8.23,94.5,275.5,FALSE
"2342","PL040",NA,2019,2019-06-29,NA,NA,NA,NA,7.8,86,435.2,FALSE
"2343","PL045",NA,2019,2019-06-29,NA,NA,NA,NA,7.1,78,261.3,FALSE
"2344","SW010",NA,2019,2019-06-29,NA,NA,NA,NA,8.42,91.7,285.1,FALSE
"2345","SW020",NA,2019,2019-06-29,NA,NA,NA,NA,7.76,82.7,365.4,FALSE
"2346","SW030",NA,2019,2019-06-29,NA,NA,NA,NA,8.76,91.7,344.8,FALSE
"2347","SW040",NA,2019,2019-06-29,NA,NA,NA,NA,9.07,95.3,517.2,FALSE
"2348","TA010",NA,2019,2019-06-29,NA,NA,NA,NA,8.33,87.6,185,FALSE
"2349","TA040",NA,2019,2019-06-29,NA,NA,NA,NA,9.74,96.5,26.6,FALSE
"2350","BB010",NA,2019,2019-07-13,NA,NA,NA,NA,6.7,NA,344.8,FALSE
"2351","BL010",NA,2019,2019-07-13,NA,NA,NA,NA,8.89,94.3,770.1,FALSE
"2352","BL020",NA,2019,2019-07-13,NA,NA,NA,NA,7.1,74,648.8,FALSE
"2353","CW010",NA,2019,2019-07-13,NA,NA,NA,NA,8.53,91,1299.7,FALSE
"2354","CW020",NA,2019,2019-07-13,NA,NA,NA,NA,8.65,92,1413.6,FALSE
"2355","DG010",NA,2019,2019-07-13,NA,NA,NA,NA,7.57,81.5,727,FALSE
"2356","IN010",NA,2019,2019-07-13,NA,NA,NA,NA,NA,NA,NA,FALSE
"2357","L010",NA,2019,2019-07-13,NA,NA,NA,NA,NA,NA,NA,FALSE
"2358","L020",NA,2019,2019-07-13,NA,NA,NA,NA,NA,NA,NA,FALSE
"2359","L060",NA,2019,2019-07-13,NA,NA,NA,NA,7.78,83.7,461.1,FALSE
"2360","M010",NA,2019,2019-07-13,NA,NA,NA,NA,7.39,81.4,387.3,FALSE
"2361","M030",NA,2019,2019-07-13,NA,NA,NA,NA,7.16,84.7,34.1,FALSE
"2362","OB010",NA,2019,2019-07-13,NA,NA,NA,NA,NA,NA,1119.9,FALSE
"2363","OB020",NA,2019,2019-07-13,NA,NA,NA,NA,3.64,38.2,648.8,FALSE
"2364","P020",NA,2019,2019-07-13,NA,NA,NA,NA,8.3,99,1203.3,FALSE
"2365","P030",NA,2019,2019-07-13,NA,NA,NA,NA,8.02,94.7,260.3,FALSE
"2366","P050",NA,2019,2019-07-13,NA,NA,NA,NA,8.17,97.1,214.3,FALSE
"2367","P060",NA,2019,2019-07-13,NA,NA,NA,NA,8.31,98.8,275.5,FALSE
"2368","P065",NA,2019,2019-07-13,NA,NA,NA,NA,7.7,91.1,298.7,FALSE
"2369","P089",NA,2019,2019-07-13,NA,NA,NA,NA,8.22,97.2,517.2,FALSE
"2370","P110",NA,2019,2019-07-13,NA,NA,NA,NA,8.21,97.2,770.1,FALSE
"2371","P135",NA,2019,2019-07-13,NA,NA,NA,NA,7.1,83.6,344.8,FALSE
"2372","P150",NA,2019,2019-07-13,NA,NA,NA,NA,7.59,90.3,70.6,FALSE
"2373","P160",NA,2019,2019-07-13,NA,NA,NA,NA,NA,NA,54.5,FALSE
"2374","P170",NA,2019,2019-07-13,NA,NA,NA,NA,NA,NA,60.2,FALSE
"2375","P200",NA,2019,2019-07-13,NA,NA,NA,NA,7.4,88.2,18.7,FALSE
"2376","PI010",NA,2019,2019-07-13,NA,NA,NA,NA,8.3,90,2419.6,TRUE
"2377","PI020",NA,2019,2019-07-13,NA,NA,NA,NA,9.4,99,1413.6,FALSE
"2378","PL010",NA,2019,2019-07-13,NA,NA,NA,NA,8.11,88,2419.6,FALSE
"2379","PL020",NA,2019,2019-07-13,NA,NA,NA,NA,8.4,91.1,2419.6,TRUE
"2380","PL030",NA,2019,2019-07-13,NA,NA,NA,NA,8.44,91.5,2419.6,TRUE
"2381","PL040",NA,2019,2019-07-13,NA,NA,NA,NA,8.3,NA,2419.6,TRUE
"2382","PL045",NA,2019,2019-07-13,NA,NA,NA,NA,7.7,NA,2419.6,FALSE
"2383","SW010",NA,2019,2019-07-13,NA,NA,NA,NA,NA,NA,1732.9,FALSE
"2384","SW020",NA,2019,2019-07-13,NA,NA,NA,NA,NA,NA,1299.7,FALSE
"2385","SW030",NA,2019,2019-07-13,NA,NA,NA,NA,7.48,78.3,1732.9,FALSE
"2386","SW040",NA,2019,2019-07-13,NA,NA,NA,NA,8.01,84.3,2419.6,TRUE
"2387","TA010",NA,2019,2019-07-13,NA,NA,NA,NA,8.02,85.8,816.4,FALSE
"2388","TA040",NA,2019,2019-07-13,NA,NA,NA,NA,9.15,94.3,135.4,FALSE
"2389","BB010",NA,2019,2019-07-27,NA,NA,NA,NA,NA,90,60.5,FALSE
"2390","BL010",NA,2019,2019-07-27,NA,NA,NA,NA,6.84,72.1,209.8,FALSE
"2391","BL020",NA,2019,2019-07-27,NA,NA,NA,NA,5.96,61.4,435.2,FALSE
"2392","CW010",NA,2019,2019-07-27,NA,NA,NA,NA,6.48,70.4,137.4,FALSE
"2393","CW020",NA,2019,2019-07-27,NA,NA,NA,NA,6.66,71.7,275.5,FALSE
"2394","DG010",NA,2019,2019-07-27,NA,NA,NA,NA,7.07,74.8,90.9,FALSE
"2395","IN010",NA,2019,2019-07-27,NA,NA,NA,NA,5.72,64.2,307.6,FALSE
"2396","L010",NA,2019,2019-07-27,NA,NA,NA,NA,8.19,92,325.5,FALSE
"2397","L020",NA,2019,2019-07-27,NA,NA,NA,NA,8.58,94.8,93.3,FALSE
"2398","L060",NA,2019,2019-07-27,NA,NA,NA,NA,NA,NA,648.8,FALSE
"2399","M010",NA,2019,2019-07-27,NA,NA,NA,NA,7.38,79.7,20.1,FALSE
"2400","M030",NA,2019,2019-07-27,NA,NA,NA,NA,7.34,88.1,1203.3,FALSE
"2401","OB010",NA,2019,2019-07-27,NA,NA,NA,NA,4.96,49.7,67,FALSE
"2402","OB020",NA,2019,2019-07-27,NA,NA,NA,NA,5.01,52,53.8,FALSE
"2403","P020",NA,2019,2019-07-27,NA,NA,NA,NA,8.2,99,33.6,FALSE
"2404","P030",NA,2019,2019-07-27,NA,"D",NA,NA,7.82,96,NA,FALSE
"2405","P030",NA,2019,2019-07-27,NA,NA,NA,NA,7.84,95.5,31.5,FALSE
"2406","P050",NA,2019,2019-07-27,NA,NA,NA,NA,7.9,95,43.5,FALSE
"2407","P060",NA,2019,2019-07-27,NA,NA,NA,NA,8.07,97.1,31.8,FALSE
"2408","P065",NA,2019,2019-07-27,NA,NA,NA,NA,7.45,90,55.6,FALSE
"2409","P089",NA,2019,2019-07-27,NA,NA,NA,NA,9.75,94,12.2,FALSE
"2410","P110",NA,2019,2019-07-27,NA,NA,NA,NA,7.83,95.2,13.2,FALSE
"2411","P135",NA,2019,2019-07-27,NA,NA,NA,NA,NA,86.4,8.5,FALSE
"2412","P150",NA,2019,2019-07-27,NA,NA,NA,NA,NA,91.7,8.5,FALSE
"2413","P160",NA,2019,2019-07-27,NA,NA,NA,NA,6.95,83.9,8.6,FALSE
"2414","P170",NA,2019,2019-07-27,NA,NA,NA,NA,7.14,86.6,9.8,FALSE
"2415","P200",NA,2019,2019-07-27,NA,NA,NA,NA,7.2,87.9,6.3,FALSE
"2416","PI010",NA,2019,2019-07-27,NA,NA,NA,NA,6.5,72,410.6,FALSE
"2417","PI020",NA,2019,2019-07-27,NA,NA,NA,NA,9.2,96,122.3,FALSE
"2418","PL010",NA,2019,2019-07-27,NA,NA,NA,NA,NA,83.5,9.7,FALSE
"2419","PL020",NA,2019,2019-07-27,NA,NA,NA,NA,8.1,90,160.7,FALSE
"2420","PL030",NA,2019,2019-07-27,NA,NA,NA,NA,8.01,89.2,238.2,FALSE
"2421","PL040",NA,2019,2019-07-27,NA,NA,NA,NA,NA,76,NA,FALSE
"2422","PL040",NA,2019,2019-07-27,NA,NA,NA,NA,NA,76,547.5,FALSE
"2423","PL045",NA,2019,2019-07-27,NA,NA,NA,NA,NA,78,137.4,FALSE
"2424","SW010",NA,2019,2019-07-27,NA,"D",NA,NA,6.54,73.5,NA,FALSE
"2425","SW010",NA,2019,2019-07-27,NA,NA,NA,NA,6.67,75.1,71.7,FALSE
"2426","SW020",NA,2019,2019-07-27,NA,NA,NA,NA,5.84,64.4,151.5,FALSE
"2427","SW030",NA,2019,2019-07-27,NA,NA,NA,NA,8.33,88.7,151.5,FALSE
"2428","SW040",NA,2019,2019-07-27,NA,NA,NA,NA,7.65,85.3,114.5,FALSE
"2429","TA010",NA,2019,2019-07-27,NA,NA,NA,NA,8.95,93.5,228.2,FALSE
"2430","TA040",NA,2019,2019-07-27,NA,NA,NA,NA,9.77,98.4,63.1,FALSE
"2431","BB010",NA,2019,2019-08-10,NA,NA,NA,NA,8.2,NA,178.5,FALSE
"2432","BL010",NA,2019,2019-08-10,NA,NA,NA,NA,7.11,73.8,648.8,FALSE
"2433","CW010",NA,2019,2019-08-10,NA,NA,NA,NA,6.19,68,410.6,FALSE
"2434","CW020",NA,2019,2019-08-10,NA,NA,NA,NA,6.27,67.4,313,FALSE
"2435","DG010",NA,2019,2019-08-10,NA,NA,NA,NA,6.3,67.7,37.3,FALSE
"2436","IN010",NA,2019,2019-08-10,NA,NA,NA,NA,5.01,55.4,161.6,FALSE
"2437","L010",NA,2019,2019-08-10,NA,NA,NA,NA,7.93,85.8,73.8,FALSE
"2438","L020",NA,2019,2019-08-10,NA,NA,NA,NA,8.05,88.1,69.5,FALSE
"2439","M010",NA,2019,2019-08-10,NA,NA,NA,NA,7.25,78.7,579.4,FALSE
"2440","M030",NA,2019,2019-08-10,NA,NA,NA,NA,6.73,77.6,10.9,FALSE
"2441","OB010",NA,2019,2019-08-10,NA,NA,NA,NA,4.84,48.4,NA,FALSE
"2442","OB010",NA,2019,2019-08-10,NA,"D",NA,NA,5.02,48.6,49.5,FALSE
"2443","P020",NA,2019,2019-08-10,NA,NA,NA,NA,8.9,110,45.7,FALSE
"2444","P030",NA,2019,2019-08-10,NA,NA,NA,NA,7.22,87.6,29.2,FALSE
"2445","P050",NA,2019,2019-08-10,NA,NA,NA,NA,7.64,93.9,44.1,FALSE
"2446","P060",NA,2019,2019-08-10,NA,NA,NA,NA,7.83,95.9,21.1,FALSE
"2447","P065",NA,2019,2019-08-10,NA,NA,NA,NA,7.37,90.4,17.1,FALSE
"2448","P089",NA,2019,2019-08-10,NA,NA,NA,NA,7.49,91.7,13.2,FALSE
"2449","P110",NA,2019,2019-08-10,NA,NA,NA,NA,7.64,92,15.8,FALSE
"2450","P135",NA,2019,2019-08-10,NA,NA,NA,NA,NA,82.8,10.9,FALSE
"2451","P150",NA,2019,2019-08-10,NA,NA,NA,NA,NA,85.6,12.1,FALSE
"2452","P160",NA,2019,2019-08-10,NA,NA,NA,NA,7.09,86.2,15.6,FALSE
"2453","P170",NA,2019,2019-08-10,NA,NA,NA,NA,7.21,87.1,14.5,FALSE
"2454","P200",NA,2019,2019-08-10,NA,NA,NA,NA,7.14,86.3,9.7,FALSE
"2455","PI010",NA,2019,2019-08-10,NA,NA,NA,NA,7.2,82,209.8,FALSE
"2456","PI020",NA,2019,2019-08-10,NA,NA,NA,NA,9.6,103,61.3,FALSE
"2457","PL010",NA,2019,2019-08-10,NA,NA,NA,NA,NA,87.2,12.1,FALSE
"2458","PL040",NA,2019,2019-08-10,NA,NA,NA,NA,6.4,NA,160.7,FALSE
"2459","PL045",NA,2019,2019-08-10,NA,NA,NA,NA,6.7,NA,218.7,FALSE
"2460","SW010",NA,2019,2019-08-10,NA,NA,NA,NA,5.7,69.3,259.5,FALSE
"2461","SW020",NA,2019,2019-08-10,NA,NA,NA,NA,5.28,60.7,61.3,FALSE
"2462","SW030",NA,2019,2019-08-10,NA,NA,NA,NA,6.24,70,90.6,FALSE
"2463","SW040",NA,2019,2019-08-10,NA,NA,NA,NA,6.99,75.6,161.6,FALSE
"2464","TA010",NA,2019,2019-08-10,NA,NA,NA,NA,8.26,85.6,107.6,FALSE
"2465","TA040",NA,2019,2019-08-10,NA,NA,NA,NA,8.93,89.7,36.4,FALSE
"2466","BB010",NA,2019,2019-08-24,NA,NA,NA,NA,9.1,91,58.3,FALSE
"2467","BL010",NA,2019,2019-08-24,NA,NA,NA,NA,9.62,97.9,135.4,FALSE
"2468","BL020",NA,2019,2019-08-24,NA,NA,NA,NA,6.12,61.2,307.6,FALSE
